Interface,API,Chrome_62.0.3202.62_OSX_10.13.3,Chrome_63.0.3239.84_OSX_10.13.3
MimeType,description,true,true
MimeType,suffixes,true,true
MimeType,type,true,true
MimeTypeArray,application/pdf,false,true
MimeTypeArray,application/x-google-chrome-pdf,false,true
MimeTypeArray,application/x-nacl,false,true
MimeTypeArray,application/x-pnacl,false,true
MimeTypeArray,application/x-ppapi-widevine-cdm,false,true
MimeTypeArray,item,true,true
MimeTypeArray,length,true,true
MimeTypeArray,namedItem,true,true
Module,customSections,true,true
Module,exports,true,true
Module,imports,true,true
MouseEvent,altKey,true,true
MouseEvent,button,true,true
MouseEvent,buttons,true,true
MouseEvent,clientX,true,true
MouseEvent,clientY,true,true
MouseEvent,ctrlKey,true,true
MouseEvent,currentTarget,true,true
MouseEvent,detail,true,true
MouseEvent,eventPhase,true,true
MouseEvent,fromElement,true,true
MouseEvent,getModifierState,true,true
MouseEvent,initMouseEvent,true,true
MouseEvent,layerX,true,true
MouseEvent,layerY,true,true
MouseEvent,metaKey,true,true
MouseEvent,movementX,true,true
MouseEvent,movementY,true,true
MouseEvent,offsetX,true,true
MouseEvent,offsetY,true,true
MouseEvent,pageX,true,true
MouseEvent,pageY,true,true
MouseEvent,path,true,true
MouseEvent,relatedTarget,true,true
MouseEvent,screenX,true,true
MouseEvent,screenY,true,true
MouseEvent,shiftKey,true,true
MouseEvent,sourceCapabilities,true,true
MouseEvent,srcElement,true,true
MouseEvent,target,true,true
MouseEvent,timeStamp,true,true
MouseEvent,toElement,true,true
MouseEvent,type,true,true
MouseEvent,view,true,true
MouseEvent,which,true,true
MouseEvent,x,true,true
MouseEvent,y,true,true
MutationEvent,attrChange,true,true
MutationEvent,attrName,true,true
MutationEvent,initMutationEvent,true,true
MutationEvent,newValue,true,true
MutationEvent,prevValue,true,true
MutationEvent,relatedNode,true,true
MutationObserver,disconnect,true,true
MutationObserver,observe,true,true
MutationObserver,takeRecords,true,true
MutationRecord,addedNodes,true,true
MutationRecord,attributeName,true,true
MutationRecord,attributeNamespace,true,true
MutationRecord,nextSibling,true,true
MutationRecord,oldValue,true,true
MutationRecord,previousSibling,true,true
MutationRecord,removedNodes,true,true
MutationRecord,target,true,true
MutationRecord,type,true,true
NamedNodeMap,action,false,true
NamedNodeMap,content,false,true
NamedNodeMap,for,false,true
NamedNodeMap,getNamedItem,true,true
NamedNodeMap,getNamedItemNS,true,true
NamedNodeMap,id,false,true
NamedNodeMap,item,true,true
NamedNodeMap,language,false,true
NamedNodeMap,length,true,true
NamedNodeMap,method,false,true
NamedNodeMap,name,false,true
NamedNodeMap,removeNamedItem,true,true
NamedNodeMap,removeNamedItemNS,true,true
NamedNodeMap,setNamedItem,true,true
NamedNodeMap,setNamedItemNS,true,true
NamedNodeMap,src,false,true
NamedNodeMap,type,false,true
NamedNodeMap,value,false,true
NavigationPreloadManager,disable,true,true
NavigationPreloadManager,enable,true,true
NavigationPreloadManager,getState,true,true
NavigationPreloadManager,setHeaderValue,true,true
Navigator,appCodeName,true,true
Navigator,appName,true,true
Navigator,appVersion,true,true
Navigator,bluetooth,true,true
Navigator,budget,true,true
Navigator,connection,true,true
Navigator,cookieEnabled,true,true
Navigator,credentials,true,true
Navigator,deviceMemory,false,true
Navigator,doNotTrack,true,true
Navigator,geolocation,true,true
Navigator,getBattery,true,true
Navigator,getGamepads,true,true
Navigator,getUserMedia,true,true
Navigator,hardwareConcurrency,true,true
Navigator,javaEnabled,true,true
Navigator,language,true,true
Navigator,languages,true,true
Navigator,maxTouchPoints,true,true
Navigator,mediaDevices,true,true
Navigator,mimeTypes,true,true
Navigator,onLine,true,true
Navigator,permissions,true,true
Navigator,platform,true,true
Navigator,plugins,true,true
Navigator,presentation,true,true
Navigator,product,true,true
